regiao,UF,municipio,codigo_municipio,urbana,rural,total,ano,ideb,fundeb
Norte ,PA,curionópolis,1502772,1581,375,1956,2021,5.3,23266487.18
Norte ,PA,curralinho,1502806,1411,3203,4614,2021,3.7,52420588.78
Norte ,PA,curuá,1502855,818,697,1515,2021,4.2,20003396.38
Norte ,PA,curuçá,1502905,898,2352,3250,2021,4.5,35178911.9
Norte ,PA,dom eliseu,1502939,2527,707,3234,2021,5.1,47344557.68
Norte ,PA,eldorado do carajás,1502954,1701,1096,2797,2021,4.4,
Norte ,PA,faro,1503002,565,280,845,2021,4.5,10296645.0
Norte ,PA,floresta do araguaia,1503044,1130,612,1742,2021,4.5,21762325.84
Norte ,PA,garrafão do norte,1503077,1010,1885,2895,2021,4,35537582.1
Norte ,PA,goianésia do pará,1503093,1696,945,2641,2021,4.7,34131464.33
Norte ,PA,gurupá,1503101,1527,5026,6553,2021,4.2,81045805.34
Norte ,PA,igarapé-açu,1503200,1402,996,2398,2021,4.1,21234887.14
Norte ,PA,igarapé-miri,1503309,2170,4913,7083,2021,4.9,83249402.37
Norte ,PA,inhangapi,1503408,453,481,934,2021,4.6,6823573.94
Norte ,PA,ipixuna do pará,1503457,1425,2211,3636,2021,4.6,57701228.43
Norte ,PA,irituia,1503507,675,2358,3033,2021,4.4,21553333.03
Norte ,PA,itaituba,1503606,7779,3391,11170,2021,4.7,141132311.37
Norte ,PA,itupiranga,1503705,2093,2560,4653,2021,3.7,53522404.56
Norte ,PA,jacareacanga,1503754,1130,1890,3020,2021,-,37545608.07
Norte ,PA,jacundá,1503804,2838,260,3098,2021,4.3,46589445.27
Norte ,PA,juruti,1503903,2643,3140,5783,2021,4.7,71175814.69
Norte ,PA,limoeiro do ajuru,1504000,913,2300,3213,2021,-,35190450.77
Norte ,PA,mãe do rio,1504059,2062,841,2903,2021,5.1,42233261.47
Norte ,PA,magalhães barata,1504109,265,510,775,2021,-,8829925.87
Norte ,PA,marabá,1504208,15564,4259,19823,2021,5,258332140.53
Norte ,PA,maracanã,1504307,971,1747,2718,2021,4.5,39970741.45
Norte ,PA,marapanim,1504406,735,1432,2167,2021,4.6,27879418.38
Norte ,PA,marituba,1504422,8556,702,9258,2021,4.8,134384741.53
Norte ,PA,medicilândia,1504455,1177,1579,2756,2021,4.2,32046429.65
Norte ,PA,melgaço,1504505,1297,3315,4612,2021,-,55640739.58
Norte ,PA,mocajuba,1504604,1776,1145,2921,2021,3.7,45119831.24
Norte ,PA,moju,1504703,2415,5643,8058,2021,4.9,102774861.37
Norte ,PA,mojuí dos campos,1504752,830,1183,2013,2021,4.9,24563264.89
Norte ,PA,monte alegre,1504802,2555,3450,6005,2021,4.1,83289144.88
Norte ,PA,muaná,1504901,1312,2494,3806,2021,4,42030103.36
Norte ,PA,nova esperança do piriá,1504950,1342,1011,2353,2021,4.5,27189747.82
Norte ,PA,nova ipixuna,1504976,867,447,1314,2021,3.9,15798777.55
Norte ,PA,nova timboteua,1505007,445,488,933,2021,5.1,12514753.19
Norte ,PA,novo progresso,1505031,2177,596,2773,2021,5,41532307.06
Norte ,PA,novo repartimento,1505064,2486,4291,6777,2021,4.8,85988994.55
Norte ,PA,óbidos,1505106,2930,2713,5643,2021,4.5,65634815.84
Norte ,PA,oeiras do pará,1505205,2059,2656,4715,2021,4.2,52148557.11
Norte ,PA,oriximiná,1505304,4214,2840,7054,2021,4.9,94073289.76
Norte ,PA,ourém,1505403,456,1076,1532,2021,4.4,13985106.52
Norte ,PA,ourilândia do norte,1505437,2485,551,3036,2021,4.8,38844771.4
Norte ,PA,pacajá,1505486,2581,2084,4665,2021,3.9,48113236.33
Norte ,PA,palestina do pará,1505494,529,166,695,2021,4.1,8030389.899999999
Norte ,PA,paragominas,1505502,7203,1605,8808,2021,5.4,116071875.4
Norte ,PA,parauapebas,1505536,18610,1134,19744,2021,5.4,226201248.83
Norte ,PA,pau d'arco,1505551,515,254,769,2021,4.5,9973118.12
Norte ,PA,peixe-boi,1505601,285,405,690,2021,5.2,9407832.04
Norte ,PA,piçarra,1505635,542,717,1259,2021,-,17143467.58
Norte ,PA,placas,1505650,965,2100,3065,2021,5.3,42529960.91
Norte ,PA,ponta de pedras,1505700,959,1187,2146,2021,4.6,28476708.53
Norte ,PA,portel,1505809,3618,4961,8579,2021,3.2,92374841.1
Norte ,PA,porto de moz,1505908,2142,3741,5883,2021,4.7,83147213.99
Norte ,PA,prainha,1506005,1188,3147,4335,2021,4.3,51933207.85
Norte ,PA,primavera,1506104,784,199,983,2021,4.6,9698221.18
Norte ,PA,quatipuru,1506112,519,549,1068,2021,4.9,7892026.22
Norte ,PA,redenção,1506138,5849,277,6126,2021,4.9,81435311.01
Norte ,PA,rio maria,1506161,1134,187,1321,2021,-,16741089.42
Norte ,PA,rondon do pará,1506187,2564,550,3114,2021,4.9,39158321.31
Norte ,PA,rurópolis,1506195,1385,1191,2576,2021,5,29876174.27
Norte ,PA,salinópolis,1506203,3150,531,3681,2021,4.8,34503889.12
Norte ,PA,salvaterra,1506302,931,1300,2231,2021,4.5,29287906.27
Norte ,PA,santa bárbara do pará,1506351,1057,910,1967,2021,5.4,18044578.0
Norte ,PA,santa cruz do arari,1506401,225,481,706,2021,4,8387690.01
Norte ,PA,santa izabel do pará,1506500,2544,2510,5054,2021,4.7,
Norte ,PA,santa luzia do pará,1506559,938,850,1788,2021,4.4,21378578.77
Norte ,PA,santa maria das barreiras,1506583,170,1468,1638,2021,-,19543772.74
Norte ,PA,santa maria do pará,1506609,1116,824,1940,2021,4.4,18234056.34
Norte ,PA,santana do araguaia,1506708,2205,1008,3213,2021,3.7,52624443.0
Norte ,PA,santarém,1506807,16999,10919,27918,2021,5.4,334943914.9
Norte ,PA,santarém novo,1506906,184,380,564,2021,4.9,8066906.4
Norte ,PA,santo antônio do tauá,1507003,1092,1554,2646,2021,4.2,33435816.09
Norte ,PA,são caetano de odivelas,1507102,795,720,1515,2021,5,16526022.85
Norte ,PA,são domingos do araguaia,1507151,1285,658,1943,2021,4.3,26836189.48
Norte ,PA,são domingos do capim,1507201,915,2677,3592,2021,3.2,47266630.93
Norte ,PA,são félix do xingu,1507300,2781,3581,6362,2021,-,78013245.3
Norte ,PA,são francisco do pará,1507409,524,741,1265,2021,4.2,15162494.25
Norte ,PA,são geraldo do araguaia,1507458,1551,781,2332,2021,4.6,31068744.89
Norte ,PA,são joão da ponta,1507466,127,424,551,2021,4.9,7048833.79
Norte ,PA,são joão de pirabas,1507474,1018,821,1839,2021,4.2,22987158.32
Norte ,PA,são joão do araguaia,1507508,230,1179,1409,2021,-,17739661.08
Norte ,PA,são miguel do guamá,1507607,3386,1844,5230,2021,4.5,70256678.58
Norte ,PA,são sebastião da boa vista,1507706,1099,1797,2896,2021,4.4,34524811.86
Norte ,PA,sapucaia,1507755,540,59,599,2021,4.3,9788409.93
Norte ,PA,senador josé porfírio,1507805,1016,2287,3303,2021,4.8,41346929.1
Norte ,PA,soure,1507904,2257,220,2477,2021,3.6,26062311.75
Norte ,PA,tailândia,1507953,4846,2105,6951,2021,4.4,98265189.12
Norte ,PA,terra alta,1507961,354,493,847,2021,4.6,7367694.76
Norte ,PA,terra santa,1507979,1620,137,1757,2021,5.6,25148200.68
Norte ,PA,tomé-açu,1508001,3672,3758,7430,2021,4.7,99388619.19
Norte ,PA,tracuateua,1508035,769,2031,2800,2021,-,36145966.08
Norte ,PA,trairão,1508050,668,802,1470,2021,4.2,18360609.87
Norte ,PA,tucumã,1508084,2951,407,3358,2021,4.9,42872199.22
Norte ,PA,tucuruí,1508100,7119,925,8044,2021,4.8,99098422.78
Norte ,PA,ulianópolis,1508126,1703,377,2080,2021,5.3,30663815.53
Norte ,PA,uruará,1508159,2136,4523,6659,2021,4.8,71830212.48
Norte ,PA,vigia,1508209,2642,1309,3951,2021,4.7,31869583.07
Norte ,PA,viseu,1508308,1452,5749,7201,2021,3.8,98045931.51
Norte ,PA,vitória do xingu,1508357,1043,849,1892,2021,4.9,22422036.84
Norte ,PA,xinguara,1508407,2961,775,3736,2021,4.4,52580687.62
Norte ,AP,amapá,1600105,809,50,859,2021,4.1,8579150.43
Norte ,AP,calçoene,1600204,561,416,977,2021,3.7,10876018.71
Norte ,AP,cutias,1600212,317,155,472,2021,3.7,4873552.29
Norte ,AP,ferreira gomes,1600238,726,82,808,2021,3.6,9983922.04
Norte ,AP,itaubal,1600253,371,296,667,2021,3.7,6878253.2700000005
Norte ,AP,laranjal do jari,1600279,3320,246,3566,2021,4.7,38621264.14
Norte ,AP,macapá,1600303,19237,3113,22350,2021,5.1,218746217.14
Norte ,AP,mazagão,1600402,537,1421,1958,2021,4.4,24883590.79
Norte ,AP,oiapoque,1600501,1995,470,2465,2021,-,29459070.42
Norte ,AP,pedra branca do amapari,1600154,1166,241,1407,2021,4.4,11469135.72
Norte ,AP,porto grande,1600535,1255,457,1712,2021,4.4,20026539.61
Norte ,AP,pracuúba,1600550,277,261,538,2021,-,4378676.24
Norte ,AP,santana,1600600,4975,1113,6088,2021,4.7,69345083.53
Norte ,AP,serra do navio,1600055,204,269,473,2021,-,4300227.27
Norte ,AP,tartarugalzinho,1600709,1030,368,1398,2021,4,13054865.67
Norte ,AP,vitória do jari,1600808,1132,331,1463,2021,4.7,16820513.86
Norte ,TO,abreulândia,1700251,144,38,182,2021,4.5,2630440.65
Norte ,TO,aguiarnópolis,1700301,385,0,385,2021,4.3,4572746.43
Norte ,TO,aliança do tocantins,1700350,277,0,277,2021,-,4756690.87
Norte ,TO,almas,1700400,553,12,565,2021,4.1,5624146.02
Norte ,TO,alvorada,1700707,549,0,549,2021,4.8,8074051.5
Norte ,TO,ananás,1701002,700,59,759,2021,4.7,7114106.65
Norte ,TO,angico,1701051,240,0,240,2021,4.2,2614910.71
Norte ,TO,aparecida do rio negro,1701101,377,0,377,2021,4.8,5476277.74
Norte ,TO,aragominas,1701309,332,85,417,2021,4.2,3673070.74
Norte ,TO,araguacema,1701903,290,154,444,2021,-,5897520.06
Norte ,TO,araguaçu,1702000,329,34,363,2021,5.4,6250745.33
Norte ,TO,araguaína,1702109,10481,312,10793,2021,5.7,128341532.34
Norte ,TO,araguanã,1702158,265,90,355,2021,4.6,3813904.41
Norte ,TO,araguatins,1702208,1464,655,2119,2021,4.7,22684763.49
Norte ,TO,arapoema,1702307,429,0,429,2021,4.8,4800651.57
Norte ,TO,arraias,1702406,573,205,778,2021,4.8,7984207.31
Norte ,TO,augustinópolis,1702554,1117,180,1297,2021,5,13669242.14
Norte ,TO,aurora do tocantins,1702703,164,0,164,2021,-,1678639.63
Norte ,TO,axixá do tocantins,1702901,682,250,932,2021,4.3,15027834.3
Norte ,TO,babaçulândia,1703008,390,189,579,2021,4.2,7026588.44
Norte ,TO,bandeirantes do tocantins,1703057,207,35,242,2021,4.7,3873935.7
Norte ,TO,barra do ouro,1703073,252,157,409,2021,-,4358738.96
Norte ,TO,barrolândia,1703107,393,0,393,2021,4.9,4090678.59
Norte ,TO,bernardo sayão,1703206,206,179,385,2021,4.3,5805460.5200000005
Norte ,TO,bom jesus do tocantins,1703305,275,33,308,2021,4.3,4190918.97
Norte ,TO,brasilândia do tocantins,1703602,174,0,174,2021,5.3,1736744.9
Norte ,TO,brejinho de nazaré,1703701,208,23,231,2021,-,4391593.63
Norte ,TO,buriti do tocantins,1703800,616,131,747,2021,4,8956524.97
Norte ,TO,cachoeirinha,1703826,153,0,153,2021,4,1625767.58
Norte ,TO,campos lindos,1703842,720,184,904,2021,-,11805061.45
Norte ,TO,cariri do tocantins,1703867,266,0,266,2021,4.4,4298483.79
Norte ,TO,carmolândia,1703883,216,0,216,2021,4.2,3055520.8
Norte ,TO,carrasco bonito,1703891,165,114,279,2021,4.2,3462604.35
Norte ,TO,caseara,1703909,365,26,391,2021,-,4423802.24
Norte ,TO,centenário,1704105,123,11,134,2021,-,2047105.87
Norte ,TO,chapada da natividade,1705102,264,0,264,2021,3.9,2519646.0300000003
Norte ,TO,chapada de areia,1704600,117,0,117,2021,4,1967036.74
Norte ,TO,colinas do tocantins,1705508,2344,0,2344,2021,5.2,31821282.2
Norte ,TO,colméia,1716703,467,40,507,2021,5.1,5949750.87
Norte ,TO,combinado,1705557,282,0,282,2021,4.9,2459216.2800000003
Norte ,TO,conceição do tocantins,1705607,349,13,362,2021,-,3551880.4
Norte ,TO,couto magalhães,1706001,213,96,309,2021,-,
Norte ,TO,cristalândia,1706100,406,0,406,2021,4.7,4065958.17
Norte ,TO,crixás do tocantins,1706258,115,0,115,2021,4.9,1837937.6
Norte ,TO,darcinópolis,1706506,439,66,505,2021,-,5010135.46
Norte ,TO,dianópolis,1707009,1266,117,1383,2021,4.2,14846466.47
Norte ,TO,divinópolis do tocantins,1707108,525,0,525,2021,4.6,5442257.67
Norte ,TO,dois irmãos do tocantins,1707207,329,80,409,2021,4.5,4530302.37
Norte ,TO,dueré,1707306,330,0,330,2021,4.4,2817393.94
Norte ,TO,esperantina,1707405,474,375,849,2021,4,12290415.51
Norte ,TO,fátima,1707553,314,0,314,2021,-,3235879.7800000003
Norte ,TO,figueirópolis,1707652,332,0,332,2021,-,3536174.69
Norte ,TO,filadélfia,1707702,336,200,536,2021,3.9,5850008.18
Norte ,TO,formoso do araguaia,1708205,733,47,780,2021,4.7,12568327.49
Norte ,TO,goianorte,1708304,264,61,325,2021,4.5,3622523.84
Norte ,TO,goiatins,1709005,335,432,767,2021,3.6,13044423.6
Norte ,TO,guaraí,1709302,1318,53,1371,2021,5.7,15058495.82
Norte ,TO,gurupi,1709500,3555,65,3620,2021,5.4,50151674.81
Norte ,TO,ipueiras,1709807,89,68,157,2021,-,1794887.53
Norte ,TO,itacajá,1710508,373,46,419,2021,5.2,4761121.1
Norte ,TO,itaguatins,1710706,266,120,386,2021,-,6061735.0
Norte ,TO,itapiratins,1710904,243,46,289,2021,5,3376964.83
Norte ,TO,itaporã do tocantins,1711100,172,0,172,2021,5.1,1922577.29
Norte ,TO,jaú do tocantins,1711506,173,77,250,2021,-,4279039.7
Norte ,TO,juarina,1711803,196,0,196,2021,4.8,2005129.83
Norte ,TO,lagoa da confusão,1711902,800,46,846,2021,4.8,12240189.72
Norte ,TO,lagoa do tocantins,1711951,432,0,432,2021,4,4706300.36
Norte ,TO,lajeado,1712009,216,48,264,2021,4.9,4908721.35
Norte ,TO,lavandeira,1712157,139,0,139,2021,-,1251170.88
Norte ,TO,lizarda,1712405,174,43,217,2021,-,2670984.18
Norte ,TO,luzinópolis,1712454,226,0,226,2021,4.4,2493629.29
Norte ,TO,marianópolis do tocantins,1712504,248,123,371,2021,4.6,5392354.47
Norte ,TO,mateiros,1712702,172,36,208,2021,3.8,2018391.42
Norte ,TO,maurilândia do tocantins,1712801,248,12,260,2021,4.2,4498560.43
Norte ,TO,miracema do tocantins,1713205,831,126,957,2021,-,12367065.84
Norte ,TO,miranorte,1713304,648,96,744,2021,4.7,9580033.27
Norte ,TO,monte do carmo,1713601,272,61,333,2021,4.6,4373538.82
Norte ,TO,monte santo do tocantins,1713700,132,26,158,2021,4.5,2586612.92
Norte ,TO,muricilândia,1713957,181,43,224,2021,4.3,2788412.93
Norte ,TO,natividade,1714203,462,12,474,2021,-,5216865.66
Norte ,TO,nazaré,1714302,226,62,288,2021,4.9,3275769.96
Norte ,TO,nova olinda,1714880,795,137,932,2021,4.5,10788724.65
Norte ,TO,nova rosalândia,1715002,258,0,258,2021,4.6,2492783.88
Norte ,TO,novo acordo,1715101,297,38,335,2021,4.3,3799306.39
Norte ,TO,novo alegre,1715150,39,0,39,2021,,684218.79
Norte ,TO,novo jardim,1715259,174,17,191,2021,4.6,1980038.83
Norte ,TO,oliveira de fátima,1715507,126,0,126,2021,4.8,1481873.37
Norte ,TO,palmas,1721000,16739,672,17411,2021,6.1,278581184.08
Norte ,TO,palmeirante,1715705,189,182,371,2021,4.1,4969671.66
Norte ,TO,palmeiras do tocantins,1713809,277,77,354,2021,4.6,4193122.45
Norte ,TO,palmeirópolis,1715754,505,0,505,2021,5.8,5301762.99
Norte ,TO,paraíso do tocantins,1716109,2833,180,3013,2021,5.8,27295898.61
Norte ,TO,paranã,1716208,469,306,775,2021,4.3,7850795.08
Norte ,TO,pau d'arco,1716307,337,42,379,2021,-,3925140.59
Norte ,TO,pedro afonso,1716505,1052,30,1082,2021,5.9,11048971.34
Norte ,TO,peixe,1716604,402,226,628,2021,4.7,8392202.27
Norte ,TO,pequizeiro,1716653,208,119,327,2021,5.1,6136017.59
Norte ,TO,pindorama do tocantins,1717008,365,0,365,2021,4.6,3247007.97
Norte ,TO,piraquê,1717206,162,35,197,2021,-,1916923.95
Norte ,TO,pium,1717503,379,112,491,2021,4.4,6598522.58
Norte ,TO,ponte alta do bom jesus,1717800,0,83,83,2021,-,1983485.94
Norte ,TO,ponte alta do tocantins,1717909,506,43,549,2021,-,5975028.27
Norte ,TO,porto alegre do tocantins,1718006,245,11,256,2021,-,2684489.81
Norte ,TO,porto nacional,1718204,2973,1552,4525,2021,5,46164234.43
Norte ,TO,praia norte,1718303,382,248,630,2021,4.4,10990922.47
Norte ,TO,presidente kennedy,1718402,194,0,194,2021,5.4,1702672.72
Norte ,TO,pugmil,1718451,155,0,155,2021,4.3,2534004.11
Norte ,TO,recursolândia,1718501,297,50,347,2021,4,4952048.94
Norte ,TO,riachinho,1718550,193,132,325,2021,-,5518487.16
Norte ,TO,rio da conceição,1718659,192,0,192,2021,4.7,1969133.05
Norte ,TO,rio dos bois,1718709,183,31,214,2021,3.8,2447285.27
Norte ,TO,rio sono,1718758,168,183,351,2021,4.4,4228444.25
Norte ,TO,sampaio,1718808,352,29,381,2021,4.7,5263650.3
Norte ,TO,sandolândia,1718840,220,20,240,2021,4.8,2277379.11
Norte ,TO,santa fé do araguaia,1718865,369,83,452,2021,-,5593411.45
Norte ,TO,santa maria do tocantins,1718881,223,0,223,2021,4.7,2526281.26
Norte ,TO,santa rita do tocantins,1718899,86,81,167,2021,-,2227413.26
Norte ,TO,santa rosa do tocantins,1718907,355,51,406,2021,4.4,5511435.77
Norte ,TO,santa tereza do tocantins,1719004,191,46,237,2021,4.3,3146394.32
Norte ,TO,santa terezinha do tocantins,1720002,131,51,182,2021,4.8,2940229.77
Norte ,TO,são bento do tocantins,1720101,32,420,452,2021,-,4632230.01
Norte ,TO,são félix do tocantins,1720150,40,36,76,2021,-,691335.1799999999
Norte ,TO,são miguel do tocantins,1720200,307,688,995,2021,4.2,14909190.16
Norte ,TO,são salvador do tocantins,1720259,145,74,219,2021,4.9,2476259.37
Norte ,TO,são sebastião do tocantins,1720309,275,43,318,2021,4.7,4113085.89
Norte ,TO,são valério,1720499,250,13,263,2021,4.5,
Norte ,TO,silvanópolis,1720655,479,16,495,2021,4.2,4898581.59
Norte ,TO,sítio novo do tocantins,1720804,517,283,800,2021,4.9,15186945.81
Norte ,TO,sucupira,1720853,116,0,116,2021,5.1,1224860.1
Norte ,TO,tabocão,1708254,311,0,311,2021,5.4,
Norte ,TO,taguatinga,1720903,817,127,944,2021,4.7,11025241.25
Norte ,TO,taipas do tocantins,1720937,204,0,204,2021,4.3,1875632.44
Norte ,TO,talismã,1720978,180,24,204,2021,4.9,3009497.34
Norte ,TO,tocantínia,1721109,244,62,306,2021,5.2,8361101.13
Norte ,TO,tocantinópolis,1721208,1221,119,1340,2021,4.8,17616853.37
Norte ,TO,tupirama,1721257,167,0,167,2021,5.4,1631281.77
Norte ,TO,tupiratins,1721307,131,45,176,2021,4.9,1788101.06
Norte ,TO,wanderlândia,1722081,484,202,686,2021,4.8,7746124.5
Norte ,TO,xambioá,1722107,816,46,862,2021,4.8,9743447.29
Nordeste ,MA,açailândia,2100055,6426,1141,7567,2021,5.3,105514948.26
Nordeste ,MA,afonso cunha,2100105,648,446,1094,2021,-,12461448.72
Nordeste ,MA,água doce do maranhão,2100154,257,786,1043,2021,-,20087547.93
Nordeste ,MA,alcântara,2100204,391,1107,1498,2021,4.5,21361121.0
Nordeste ,MA,aldeias altas,2100303,1527,1195,2722,2021,4.2,44788426.62
Nordeste ,MA,altamira do maranhão,2100402,276,323,599,2021,4.3,9326039.14
Nordeste ,MA,alto alegre do maranhão,2100436,1657,421,2078,2021,4.8,30842320.81
Nordeste ,MA,alto alegre do pindaré,2100477,979,1618,2597,2021,5.9,45616196.37
Nordeste ,MA,alto parnaíba,2100501,755,228,983,2021,5.1,11940807.62
Nordeste ,MA,amapá do maranhão,2100550,615,177,792,2021,4.5,10734653.99
Nordeste ,MA,amarante do maranhão,2100600,1519,1569,3088,2021,4.3,40703018.14
Nordeste ,MA,anajatuba,2100709,626,1371,1997,2021,4.9,27436796.45
Nordeste ,MA,anapurus,2100808,632,764,1396,2021,4.2,23383745.5
Nordeste ,MA,apicum-açu,2100832,956,568,1524,2021,4.1,26046207.66
Nordeste ,MA,araguanã,2100873,626,625,1251,2021,4.6,22990953.92
Nordeste ,MA,araioses,2100907,947,2488,3435,2021,4.7,47703153.85
Nordeste ,MA,arame,2100956,700,1535,2235,2021,3.9,31147564.6
Nordeste ,MA,arari,2101004,1303,1005,2308,2021,6,35609799.5
Nordeste ,MA,axixá,2101103,136,906,1042,2021,6,14659038.12
Nordeste ,MA,bacabal,2101202,5062,1663,6725,2021,5.2,98791113.65
Nordeste ,MA,bacabeira,2101251,345,1170,1515,2021,-,21490700.27
Nordeste ,MA,bacuri,2101301,776,662,1438,2021,5.3,31360907.54
Nordeste ,MA,bacurituba,2101350,122,311,433,2021,5.3,6175369.37
Nordeste ,MA,balsas,2101400,5480,1251,6731,2021,4.6,84105631.15
Nordeste ,MA,barão de grajaú,2101509,723,436,1159,2021,5.3,14322291.2
Nordeste ,MA,barra do corda,2101608,4233,2649,6882,2021,4.6,82401036.87
Nordeste ,MA,barreirinhas,2101707,2363,3616,5979,2021,4.5,81211143.2
Nordeste ,MA,bela vista do maranhão,2101772,847,604,1451,2021,-,27050643.87
Nordeste ,MA,belágua,2101731,582,771,1353,2021,4.8,24777951.37
Nordeste ,MA,benedito leite,2101806,285,140,425,2021,4.4,5197180.3
Nordeste ,MA,bequimão,2101905,481,906,1387,2021,4.3,16544162.8
Nordeste ,MA,bernardo do mearim,2101939,158,188,346,2021,-,4892333.08
Nordeste ,MA,boa vista do gurupi,2101970,743,173,916,2021,4.3,11347529.42
Nordeste ,MA,bom jardim,2102002,1509,1774,3283,2021,4.3,57985557.370000005
Nordeste ,MA,bom jesus das selvas,2102036,1990,1137,3127,2021,4.6,43500021.66
Nordeste ,MA,bom lugar,2102077,340,603,943,2021,4.7,13234582.18
Nordeste ,MA,brejo,2102101,1019,1710,2729,2021,4.2,41491935.36
Nordeste ,MA,brejo de areia,2102150,261,486,747,2021,4.6,13209751.22
Nordeste ,MA,buriti,2102200,940,2005,2945,2021,4.5,62717056.82
Nordeste ,MA,buriti bravo,2102309,1493,425,1918,2021,4.7,29393577.05
Nordeste ,MA,buriticupu,2102325,3124,2128,5252,2021,4.3,82838333.09
Nordeste ,MA,buritirana,2102358,376,836,1212,2021,4.6,16181331.15
Nordeste ,MA,cachoeira grande,2102374,469,534,1003,2021,4.6,16339817.14
Nordeste ,MA,cajapió,2102408,306,496,802,2021,3.6,12563574.2
Nordeste ,MA,cajari,2102507,379,1530,1909,2021,4.2,28422467.29
Nordeste ,MA,campestre do maranhão,2102556,819,186,1005,2021,5.4,14362253.28
Nordeste ,MA,cândido mendes,2102606,954,1014,1968,2021,4.4,26548596.67
Nordeste ,MA,cantanhede,2102705,896,702,1598,2021,4.4,23754940.27
Nordeste ,MA,capinzal do norte,2102754,525,432,957,2021,4.6,13767678.95
Nordeste ,MA,carolina,2102804,1376,644,2020,2021,4.6,41703188.34
Nordeste ,MA,carutapera,2102903,1791,720,2511,2021,4.9,35381679.23
Nordeste ,MA,caxias,2103000,8612,3212,11824,2021,5,193190724.81
Nordeste ,MA,cedral,2103109,201,558,759,2021,4.7,10258255.24
Nordeste ,MA,central do maranhão,2103125,486,301,787,2021,4.1,13227142.59
Nordeste ,MA,centro do guilherme,2103158,825,602,1427,2021,5,33752768.54
Nordeste ,MA,centro novo do maranhão,2103174,804,1189,1993,2021,4.1,33028847.59
Nordeste ,MA,chapadinha,2103208,4406,1893,6299,2021,4.1,116928615.21
Nordeste ,MA,cidelândia,2103257,639,506,1145,2021,5,15438162.33
Nordeste ,MA,codó,2103307,6539,2898,9437,2021,4.8,136473721.72
Nordeste ,MA,coelho neto,2103406,2953,866,3819,2021,4.7,52663649.48
Nordeste ,MA,colinas,2103505,1816,995,2811,2021,4.7,53076271.9
Nordeste ,MA,conceição do lago-açu,2103554,482,1148,1630,2021,4.5,29350416.57
Nordeste ,MA,coroatá,2103604,3236,1852,5088,2021,4.7,83303545.05
Nordeste ,MA,cururupu,2103703,1563,682,2245,2021,4.3,31337063.86
Nordeste ,MA,davinópolis,2103752,1066,131,1197,2021,4.4,18138168.15
Nordeste ,MA,dom pedro,2103802,1125,406,1531,2021,5.3,20424375.41
Nordeste ,MA,duque bacelar,2103901,609,562,1171,2021,4.4,15809243.63
Nordeste ,MA,esperantinópolis,2104008,753,649,1402,2021,4.7,18656148.19
Nordeste ,MA,estreito,2104057,2234,654,2888,2021,4.9,36510336.03
Nordeste ,MA,feira nova do maranhão,2104073,406,303,709,2021,4.9,9068644.5
Nordeste ,MA,fernando falcão,2104081,225,556,781,2021,4.4,12498331.54
Nordeste ,MA,formosa da serra negra,2104099,770,747,1517,2021,5.1,21155135.91
Nordeste ,MA,fortaleza dos nogueiras,2104107,788,312,1100,2021,4.9,15657810.28
Nordeste ,MA,fortuna,2104206,883,636,1519,2021,4.6,17539528.8
